"CASE_ID","mc_killed","mc_injured","collision_severity","severe","accident_year","hours_since_midnight","season","rush_hour","late_night","day_of_week","intersection","state_hwy_ind","w_clear","w_cloudy","w_rainy","w_other","road_not_dry","road_condition_issue","lighting","type_of_collision","pcf_viol_category","mviw","alcohol_involved","truck_accident","pedestrian_accident","bicycle_accident"
6970067,"N","Y","PDO (property damage only)","N",2015,11.5833333333333,"Summer","N","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6970071,"N","Y","Injury (Complaint of Pain)","N",2015,14.5,"Summer","N","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6970072,"N","Y","Injury (Complaint of Pain)","N",2015,5.5,"Summer","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Other","Code 20","Non-Collision","N","N","N","N"
6971125,"N","N","Fatal","Y",2015,16.6666666666667,"Summer","PM","N","Tu","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6971338,"N","Y","Injury (Other Visible)","N",2015,18.6666666666667,"Fall","PM","N","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6971852,"N","Y","Injury (Complaint of Pain)","N",2015,12.3333333333333,"Spring","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Hit Object","Wrong Side of Road","Fixed Object","N","N","N","N"
6972054,"N","Y","Injury (Complaint of Pain)","N",2015,17.3333333333333,"Spring","N","N","Sa","Y","N","Y","N","N","N","N","Y","Daylight","Broadside","Unsafe Lane Change","Other Motor Vehicle","N","N","N","N"
6972102,"N","Y","PDO (property damage only)","N",2015,14.4166666666667,"Spring","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Fixed Object","N","N","N","N"
6972239,"N","Y","Injury (Other Visible)","N",2015,17.6666666666667,"Spring","PM","N","M","Y","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6972345,"N","Y","Injury (Complaint of Pain)","N",2015,3.83333333333333,"Spring","N","Y","Tu","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Wrong Side of Road","Other Object","N","N","N","N"
6972352,"N","Y","Injury (Complaint of Pain)","N",2015,17.25,"Spring","PM","N","W","N","Y","N","Y","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","Y","N","N","N"
6972353,"N","Y","Injury (Other Visible)","N",2015,12.0833333333333,"Spring","N","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
6972408,"N","Y","Injury (Complaint of Pain)","N",2015,15,"Summer","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6972454,"N","N","Fatal","Y",2015,15,"Spring","PM","N","F","N","N","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
6972487,"N","Y","PDO (property damage only)","N",2015,9,"Spring","AM","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6972505,"N","Y","Injury (Complaint of Pain)","N",2015,17.1666666666667,"Spring","PM","N","M","Y","N","Y","N","N","N","N","N","Daylight","Other","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6972529,"N","Y","Injury (Complaint of Pain)","N",2015,10.9166666666667,"Spring","N","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6972545,"N","Y","PDO (property damage only)","N",2015,14.0833333333333,"Spring","N","N","Sa","Y","N","N","Y","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Bicycle","N","N","N","N"
6972554,"N","Y","Injury (Complaint of Pain)","N",2015,17,"Spring","PM","N","M","N","N","Y","N","N","N","N","N","Daylight","Other","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6972870,"N","Y","Injury (Complaint of Pain)","N",2015,17.5,"Spring","PM","N","Th","N","N","Y","N","N","N","N","Y","Daylight","Other","Wrong Side of Road","Other Object","N","N","N","N"
6972883,"N","Y","Injury (Complaint of Pain)","N",2015,17,"Summer","PM","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6972940,"N","N","Injury (Other Visible)","N",2015,12.9166666666667,"Spring","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Pedestrian","N","N","Y","N"
6973107,"N","N","Fatal","Y",2015,14,"Summer","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Rear End","Pedestrian Right of Way","Parked Motor Vehicle","N","N","N","N"
6973919,"N","Y","Injury (Other Visible)","N",2015,16.5,"Spring","N","N","Su","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Unsafe Lane Change","Other Motor Vehicle","N","N","N","N"
6973980,"N","N","Injury (Complaint of Pain)","N",2015,22.25,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Head-On","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6973983,"N","Y","Injury (Complaint of Pain)","N",2015,14,"Spring","N","N","Sa","N","N","N","N","Y","N","Y","N","Daylight","Rear End","Improper Passing","Other Motor Vehicle","N","N","N","N"
6974407,"N","Y","Injury (Complaint of Pain)","N",2015,9.16666666666667,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974438,"N","Y","PDO (property damage only)","N",2015,17.6666666666667,"Summer","PM","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974462,"N","Y","Injury (Complaint of Pain)","N",2015,20.5833333333333,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Driving or Bicycling Under the Influence of Alcohol or Drug","Fixed Object","N","N","N","N"
6974466,"N","Y","Injury (Complaint of Pain)","N",2015,18.1,"Summer","PM","N","Th","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6974478,"N","Y","PDO (property damage only)","N",2015,21,"Summer","N","N","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6974480,"N","Y","Injury (Complaint of Pain)","N",2015,14.5,"Spring","N","N","Th","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6974509,"N","Y","Injury (Complaint of Pain)","N",2015,17.1666666666667,"Spring","PM","N","M","N","N","Y","N","N","N","N","N","Daylight","Other","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
6974524,"N","Y","Injury (Other Visible)","N",2015,20.5,"Summer","N","N","M","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974536,"N","Y","PDO (property damage only)","N",2015,8.41666666666667,"Summer","AM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
6974555,"N","Y","Injury (Other Visible)","N",2015,19,"Summer","PM","N","F","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974559,"N","Y","PDO (property damage only)","N",2015,18,"Spring","N","N","Su","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974658,"N","Y","Injury (Complaint of Pain)","N",2015,8.16666666666667,"Spring","AM","N","W","N","N","N","Y","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974700,"N","Y","Injury (Complaint of Pain)","N",2015,13.3333333333333,"Spring","N","N","Su","N","N","N","Y","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6974706,"N","Y","Injury (Complaint of Pain)","N",2015,14.25,"Spring","N","N","F","N","N","N","Y","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","Y"
6975349,"N","Y","Injury (Other Visible)","N",2015,21.8333333333333,"Summer","N","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Hit Object","Wrong Side of Road","Parked Motor Vehicle","Y","N","N","N"
6975583,"N","Y","Injury (Complaint of Pain)","N",2015,11.8333333333333,"Summer","N","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Motor Vehicle on Other Roadway","N","N","N","N"
6975605,"N","Y","Injury (Complaint of Pain)","N",2015,23,"Summer","N","Y","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Unsafe Speed","Parked Motor Vehicle","Y","N","N","N"
6975608,"N","Y","Injury (Complaint of Pain)","N",2015,17.3333333333333,"Summer","PM","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6975616,"N","Y","Injury (Complaint of Pain)","N",2015,17.0833333333333,"Summer","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6975624,"N","Y","PDO (property damage only)","N",2015,16.6666666666667,"Summer","N","N","Sa","N","Y","Y","N","N","N","N","N","Daylight","Broadside","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6975628,"N","Y","Injury (Complaint of Pain)","N",2015,12,"Summer","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6977273,"N","Y","Injury (Complaint of Pain)","N",2015,21.0833333333333,"Spring","N","N","Sa","N","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6977684,"N","Y","Injury (Other Visible)","N",2015,12,"Spring","N","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Sideswipe","Improper Passing","Other Motor Vehicle","N","N","N","N"
6978306,"N","Y","Injury (Complaint of Pain)","N",2015,16.75,"Summer","PM","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Other","Pedestrian Violation","Non-Collision","N","N","N","N"
6978350,"N","Y","PDO (property damage only)","N",2015,6.85,"Summer","N","N","Tu","N","Y","Y","N","N","N","N","N","Daylight","Overturned","Wrong Side of Road","Non-Collision","N","N","N","N"
6978814,"N","N","PDO (property damage only)","N",2015,0.916666666666667,"Summer","N","Y","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Impeding Traffic","Parked Motor Vehicle","N","N","N","N"
6978824,"N","Y","Injury (Complaint of Pain)","N",2015,12.25,"Summer","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Other","Other Improper Driving","Other Object","N","N","N","N"
6978826,"N","Y","PDO (property damage only)","N",2015,13.5,"Summer","N","N","M","N","N","Y","N","N","N","N","N","Daylight","Rear End","Impeding Traffic","Other Motor Vehicle","N","N","N","N"
6979334,"N","N","Fatal","Y",2015,6.75,"Summer","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
6979701,"N","Y","PDO (property damage only)","N",2015,12.6666666666667,"Summer","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Rear End","Improper Passing","Other Motor Vehicle","N","N","N","N"
6979949,"N","Y","PDO (property damage only)","N",2015,14.75,"Spring","N","N","M","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Impeding Traffic","Other Motor Vehicle","N","N","N","N"
6979977,"N","Y","PDO (property damage only)","N",2015,23,"Spring","N","Y","Sa","N","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Impeding Traffic","Other Motor Vehicle","N","N","N","N"
6980749,"N","Y","Injury (Complaint of Pain)","N",2015,12.05,"Spring","N","N","M","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6981405,"N","Y","PDO (property damage only)","N",2015,13,"Summer","N","N","W","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Lights","Other Motor Vehicle","N","N","N","N"
6982039,"N","Y","Injury (Complaint of Pain)","N",2015,21.3333333333333,"Summer","N","N","Su","N","N","N","Y","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6982190,"N","Y","PDO (property damage only)","N",2015,5.58333333333333,"Summer","N","N","M","N","N","N","Y","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6982486,"N","Y","Injury (Complaint of Pain)","N",2015,19.3333333333333,"Summer","N","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Rear End","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6982496,"N","Y","Injury (Other Visible)","N",2015,20.0833333333333,"Summer","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6982510,"N","N","PDO (property damage only)","N",2015,12.6666666666667,"Summer","N","N","Tu","N","N","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6982521,"N","Y","Injury (Complaint of Pain)","N",2015,1.66666666666667,"Summer","N","Y","Su","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6982612,"N","Y","PDO (property damage only)","N",2015,17.5,"Summer","PM","N","Th","Y","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6982617,"N","Y","Injury (Complaint of Pain)","N",2015,22.5833333333333,"Summer","N","N","F","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6982619,"Y","N","Injury (Severe)","Y",2015,22.75,"Summer","N","N","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6982631,"N","Y","PDO (property damage only)","N",2015,20.8333333333333,"Summer","N","N","W","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6982801,"N","Y","PDO (property damage only)","N",2015,21.6666666666667,"Summer","N","N","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6982822,"N","Y","PDO (property damage only)","N",2015,10.5,"Summer","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Rear End","Unsafe Starting or Backing","Other Motor Vehicle","N","N","N","N"
6982839,"N","Y","PDO (property damage only)","N",2015,20.4166666666667,"Summer","N","N","Sa","Y","N","Y","N","N","N","N","N","Dark - Street Lights","Other","Pedestrian Violation","Fixed Object","N","N","N","N"
6982992,"N","N","Fatal","Y",2015,18,"Summer","PM","N","Tu","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
6984367,"N","Y","Injury (Complaint of Pain)","N",2015,18.5833333333333,"Spring","N","N","Sa","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6986342,"N","Y","Injury (Other Visible)","N",2015,9.48333333333333,"Summer","N","N","M","Y","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6988117,"N","Y","Injury (Complaint of Pain)","N",2015,7.41666666666667,"Summer","AM","N","Th","N","Y","Y","N","N","N","N","N","Daylight","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6988126,"N","Y","PDO (property damage only)","N",2015,16.25,"Summer","PM","N","M","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6988191,"N","Y","PDO (property damage only)","N",2015,10.5833333333333,"Summer","N","N","Tu","Y","N","Y","N","N","N","N","N","Daylight","Head-On","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
6988315,"N","N","Fatal","Y",2015,1.5,"Summer","N","Y","Th","N","N","Y","N","N","N","N","N","Dark - Street Lights","Sideswipe","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
6988319,"N","N","Fatal","Y",2015,1.58333333333333,"Summer","N","Y","Th","N","N","Y","N","N","N","N","N","Dark - Street Lights","Broadside","Pedestrian Right of Way","Parked Motor Vehicle","N","N","N","N"
6988336,"N","N","Fatal","Y",2015,10.3333333333333,"Summer","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Improper Turning","Parked Motor Vehicle","N","N","N","N"
6988511,"N","Y","PDO (property damage only)","N",2015,22,"Summer","N","N","W","N","N","Y","N","N","N","N","N","Dark - Street Lights","Rear End","Wrong Side of Road","Other Motor Vehicle","N","N","N","N"
6988515,"N","Y","Injury (Complaint of Pain)","N",2015,19.0833333333333,"Summer","N","N","W","N","Y","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6988732,"N","Y","Injury (Complaint of Pain)","N",2015,10,"Spring","N","N","W","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6988768,"N","Y","Injury (Complaint of Pain)","N",2015,15.0833333333333,"Spring","PM","N","F","N","N","Y","N","N","N","N","Y","Daylight","Other","Wrong Side of Road","Other Object","N","N","N","N"
6988779,"N","Y","Injury (Complaint of Pain)","N",2015,14.5,"Spring","N","N","F","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Automobile Right of Way","Other Motor Vehicle","N","N","N","N"
6988799,"N","Y","PDO (property damage only)","N",2015,18.4166666666667,"Spring","PM","N","W","N","N","Y","N","N","N","N","N","Daylight","Broadside","Pedestrian Violation","Other Motor Vehicle","N","N","N","N"
6988895,"N","N","Fatal","Y",2015,14.5,"Summer","N","N","Sa","N","N","Y","N","N","N","N","N","Daylight","Sideswipe","Wrong Side of Road","Parked Motor Vehicle","N","N","N","N"
6989097,"N","N","Fatal","Y",2015,9.58333333333333,"Spring","N","N","Tu","N","Y","Y","N","N","N","N","N","Daylight","Sideswipe","Pedestrian Right of Way","Other Motor Vehicle","N","N","N","N"
